time,temperature,volte
6532,48.00720215,3.5
6532.5,48.00415039,3.5
6533,48.04992676,3.5
6533.5,48.10180664,3.5
6534,48.10180664,3.5
6534.5,48.10180664,3.5
6535,48.0255127,3.5
6535.5,48.00415039,3.5
6536,48.00415039,3.5
6536.5,48.00415039,3.5
6537,48.01025391,3.5
6537.5,48.00415039,3.5
6538,48.00720215,3.5
6538.5,48.00720215,3.5
6539,48.01330566,3.5
6539.5,48.01330566,3.5
6540,48.01940918,3.5
6540.5,48.01940918,3.5
6541,48.01330566,3.5
6541.5,48.0255127,3.5
6542,48.11706543,3.5
6542.5,48.12011719,3.5
6543,48.10180664,3.5
6543.5,48.0255127,3.5
6544,48.00415039,3.5
6544.5,48.01330566,3.5
6545,48.01940918,3.5
6545.5,48.01330566,3.5
6546,48.01330566,3.5
6546.5,48.01330566,3.5
6547,48.00720215,3.5
6547.5,48.07434082,3.5
6548,48.10180664,3.5
6548.5,48.1048584,3.5
6549,48.1048584,3.5
6549.5,48.1048584,3.5
6550,48.1048584,3.5
6550.5,48.11096191,3.5
6551,48.1048584,3.5
6551.5,48.11096191,3.5
6552,48.11401367,3.5
6552.5,48.11706543,3.5
6553,48.12011719,3.5
6553.5,48.02856445,3.5
6554,48.01330566,3.5
6554.5,48.01330566,3.5
6555,48.01940918,3.5
6555.5,48.11096191,3.5
6556,48.11401367,3.5
6556.5,48.12011719,3.5
6557,48.12011719,3.5
6557.5,48.20861816,3.5
6558,48.21777344,3.5
6558.5,48.21166992,3.5
6559,48.15979004,3.5
6559.5,48.1048584,3.5
6560,48.1048584,3.5
6560.5,48.11096191,3.5
6561,48.1048584,3.5
6561.5,48.10180664,3.5
6562,48.10180664,3.5
6562.5,48.1048584,3.5
6563,48.11706543,3.5
6563.5,48.11401367,3.5
6564,48.11096191,3.5
6564.5,48.11401367,3.5
6565,48.11706543,3.5
6565.5,48.01940918,3.5
6566,48.01940918,3.5
6566.5,48.01330566,3.5
6567,48.06518555,3.5
6567.5,48.10180664,3.5
6568,48.1048584,3.5
6568.5,48.1048584,3.5
6569,48.01940918,3.5
6569.5,48.00415039,3.5
6570,48.00415039,3.5
6570.5,48.00720215,3.5
6571,48.00720215,3.5
6571.5,48.04382324,3.5
6572,48.10180664,3.5
6572.5,48.11096191,3.5
6573,48.12011719,3.5
6573.5,48.11706543,3.5
6574,48.11706543,3.5
6574.5,48.11706543,3.5
6575,48.11401367,3.5
6575.5,48.08349609,3.5
6576,48.01330566,3.5
6576.5,48.01940918,3.5
6577,48.01940918,3.5
6577.5,48.00720215,3.5
6578,48.00720215,3.5
6578.5,48.00415039,3.5
6579,48.01025391,3.5
6579.5,48.00415039,3.5
6580,48.00109863,3.5
6580.5,48.00415039,3.5
6581,48.00415039,3.5
6581.5,48.00415039,3.5
6582,48.00415039,3.5
6582.5,48.01025391,3.5
6583,48.02246094,3.5
6583.5,48.1048584,3.5
6584,48.11096191,3.5
6584.5,48.11401367,3.5
6585,48.11706543,3.5
6585.5,48.046875,3.5
6586,48.01940918,3.5
6586.5,48.01940918,3.5
6587,48.01330566,3.5
6587.5,48.01330566,3.5
6588,48.01940918,3.5
6588.5,48.01330566,3.5
6589,48.01025391,3.5
6589.5,48.1048584,3.5
6590,48.1048584,3.5
6590.5,48.1048584,3.5
6591,48.1048584,3.5
6591.5,48.1048584,3.5
6592,48.11706543,3.5
6592.5,48.11401367,3.5
6593,48.04992676,3.5
6593.5,48.02246094,3.5
6594,48.01940918,3.5
6594.5,48.01940918,3.5
6595,48.00720215,3.5
6595.5,48.00415039,3.5
6596,48.00109863,3.5
6596.5,48.00109863,3.5
6597,48.00415039,3.5
6597.5,48.01025391,3.5
6598,48.01025391,3.5
6598.5,48.01330566,3.5
6599,48.01025391,3.5
6599.5,48.10180664,3.5
6600,48.12011719,3.5
6600.5,48.12011719,3.5
6601,48.05908203,3.5
6601.5,48.01940918,3.5
6602,48.01940918,3.5
6602.5,48.01940918,3.5
6603,48.01940918,3.5
6603.5,48.01330566,3.5
6604,48.01025391,3.5
6604.5,48.01025391,3.5
6605,48.00720215,3.5
6605.5,48.00415039,3.5
6606,48.00415039,3.5
6606.5,48.00415039,3.5
6607,48.00720215,3.5
6607.5,48.01025391,3.5
6608,48.01330566,3.5
6608.5,48.01940918,3.5
6609,48.01940918,3.5
6609.5,48.01940918,3.5
6610,48.01330566,3.5
6610.5,48.01940918,3.5
6611,48.01940918,3.5
6611.5,48.00415039,3.5
6612,48.00720215,3.5
6612.5,48.01025391,3.5
6613,48.01330566,3.5
6613.5,48.01940918,3.5
6614,48.01330566,3.5
6614.5,48.01025391,3.5
6615,48.00720215,3.5
6615.5,48.10180664,3.5
6616,48.11706543,3.5
6616.5,48.11706543,3.5
6617,48.11401367,3.5
6617.5,48.1048584,3.5
6618,48.1048584,3.5
6618.5,48.1048584,3.5
6619,48.1048584,3.5
6619.5,48.1048584,3.5
6620,48.11096191,3.5
6620.5,48.1048584,3.5
6621,48.1048584,3.5
6621.5,48.11096191,3.5
6622,48.11401367,3.5
6622.5,48.11706543,3.5
6623,48.11706543,3.5
6623.5,48.11706543,3.5
6624,48.11706543,3.5
6624.5,48.11096191,3.5
6625,48.11401367,3.5
6625.5,48.11096191,3.5
6626,48.12011719,3.5
6626.5,48.11706543,3.5
6627,48.11096191,3.5
6627.5,48.1048584,3.5
6628,48.1048584,3.5
6628.5,48.1048584,3.5
6629,48.1048584,3.5
6629.5,48.11401367,3.5
6630,48.11096191,3.5
6630.5,48.1048584,3.5
6631,48.1048584,3.5
6631.5,48.1048584,3.5
6632,48.11401367,3.5
6632.5,48.11706543,3.5
6633,48.12011719,3.5
6633.5,48.11706543,3.5
6634,48.11706543,3.5
6634.5,48.11706543,3.5
6635,48.10180664,3.5
6635.5,48.11096191,3.5
6636,48.11401367,3.5
6636.5,48.11706543,3.5
6637,48.12011719,3.5
6637.5,48.12011719,3.5
6638,48.12011719,3.5
6638.5,48.12011719,3.5
6639,48.11401367,3.5
6639.5,48.17504883,3.5
6640,48.21777344,3.5
6640.5,48.22387695,3.5
6641,48.21777344,3.5
6641.5,48.20556641,3.5
6642,48.20556641,3.5
6642.5,48.20861816,3.5
6643,48.21166992,3.5
6643.5,48.2635498,3.5
6644,48.3215332,3.5
6644.5,48.32458496,3.5
6645,48.3215332,3.5
6645.5,48.23303223,3.5
6646,48.21472168,3.5
6646.5,48.21166992,3.5
6647,48.21166992,3.5
6647.5,48.20861816,3.5
6648,48.20861816,3.5
6648.5,48.21166992,3.5
6649,48.21472168,3.5
6649.5,48.21777344,3.5
6650,48.22387695,3.5
6650.5,48.21777344,3.5
6651,48.23303223,3.5
6651.5,48.30627441,3.5
6652,48.32458496,3.5
6652.5,48.3215332,3.5
6653,48.31848145,3.5
6653.5,48.31542969,3.5
6654,48.30932617,3.5
6654.5,48.30932617,3.5
6655,48.30322266,3.5
6655.5,48.22387695,3.5
6656,48.21777344,3.5
6656.5,48.21166992,3.5
6657,48.20861816,3.5
6657.5,48.20861816,3.5
6658,48.20861816,3.5
6658.5,48.21472168,3.5
6659,48.22387695,3.5
6659.5,48.31542969,3.5
6660,48.32458496,3.5
6660.5,48.3215332,3.5
6661,48.25439453,3.5
6661.5,48.21777344,3.5
6662,48.21472168,3.5
6662.5,48.21166992,3.5
6663,48.20861816,3.5
6663.5,48.20861816,3.5
6664,48.21166992,3.5
6664.5,48.21472168,3.5
6665,48.21777344,3.5
6665.5,48.20861816,3.5
6666,48.21472168,3.5
6666.5,48.21166992,3.5
6667,48.20861816,3.5
6667.5,48.21472168,3.5
6668,48.21166992,3.5
6668.5,48.20556641,3.5
6669,48.20556641,3.5
6669.5,48.20556641,3.5
6670,48.21777344,3.5
6670.5,48.21777344,3.5
6671,48.21472168,3.5
6671.5,48.20861816,3.5
6672,48.20861816,3.5
6672.5,48.20861816,3.5
6673,48.21166992,3.5
6673.5,48.2635498,3.5
6674,48.31848145,3.5
6674.5,48.32458496,3.5
6675,48.32458496,3.5
6675.5,48.22998047,3.5
6676,48.20861816,3.5
6676.5,48.20556641,3.5
6677,48.20861816,3.5
6677.5,48.2421875,3.5
6678,48.30627441,3.5
6678.5,48.30627441,3.5
6679,48.31542969,3.5
6679.5,48.31848145,3.5
6680,48.31848145,3.5
6680.5,48.3215332,3.5
6681,48.32458496,3.5
6681.5,48.32458496,3.5
6682,48.32458496,3.5
6682.5,48.30932617,3.5
6683,48.31542969,3.5
6683.5,48.31848145,3.5
6684,48.3215332,3.5
6684.5,48.32458496,3.5
6685,48.3215332,3.5
6685.5,48.31542969,3.5
6686,48.31542969,3.5
6686.5,48.30932617,3.5
6687,48.30932617,3.5
6687.5,48.3215332,3.5
6688,48.31542969,3.5
6688.5,48.31542969,3.5
6689,48.30932617,3.5
6689.5,48.30932617,3.5
6690,48.30932617,3.5
6690.5,48.31542969,3.5
6691,48.3215332,3.5
6691.5,48.32458496,3.5
6692,48.31542969,3.5
6692.5,48.32458496,3.5
6693,48.32458496,3.5
6693.5,48.3215332,3.5
6694,48.31848145,3.5
6694.5,48.3215332,3.5
6695,48.31542969,3.5
6695.5,48.30932617,3.5
6696,48.30932617,3.5
6696.5,48.30932617,3.5
6697,48.31848145,3.5
6697.5,48.30932617,3.5
6698,48.30932617,3.5
6698.5,48.30932617,3.5
6699,48.31848145,3.5
6699.5,48.30932617,3.5
6700,48.31542969,3.5
6700.5,48.32458496,3.5
6701,48.3215332,3.5
6701.5,48.3215332,3.5
6702,48.3215332,3.5
6702.5,48.3215332,3.5
6703,48.31848145,3.5
6703.5,48.31542969,3.5
6704,48.30932617,3.5
6704.5,48.30627441,3.5
6705,48.30932617,3.5
6705.5,48.39782715,3.5
6706,48.40393066,3.5
6706.5,48.41003418,3.5
6707,48.41308594,3.5
6707.5,48.35510254,3.5
6708,48.3215332,3.5
6708.5,48.32458496,3.5
6709,48.32458496,3.5
6709.5,48.32458496,3.5
6710,48.3215332,3.5
6710.5,48.31848145,3.5
6711,48.31542969,3.5
6711.5,48.3215332,3.5
6712,48.31848145,3.5
6712.5,48.3215332,3.5
6713,48.31848145,3.5
6713.5,48.40393066,3.5
6714,48.4161377,3.5
6714.5,48.41308594,3.5
6715,48.37646484,3.5
6715.5,48.31542969,3.5
6716,48.30932617,3.5
6716.5,48.30932617,3.5
6717,48.31542969,3.5
6717.5,48.30932617,3.5
6718,48.30932617,3.5
6718.5,48.31542969,3.5
6719,48.31848145,3.5
6719.5,48.3215332,3.5
6720,48.3215332,3.5
6720.5,48.32458496,3.5
6721,48.32458496,3.5
6721.5,48.39782715,3.5
6722,48.41918945,3.5
6722.5,48.41918945,3.5
6723,48.40393066,3.5
6723.5,48.32763672,3.5
6724,48.31848145,3.5
6724.5,48.31542969,3.5
6725,48.37646484,3.5
6725.5,48.40393066,3.5
6726,48.41003418,3.5
6726.5,48.41918945,3.5
6727,48.40393066,3.5
6727.5,48.32458496,3.5
6728,48.3215332,3.5
6728.5,48.32458496,3.5
6729,48.32458496,3.5
6729.5,48.31848145,3.5
6730,48.31542969,3.5
6730.5,48.30932617,3.5
6731,48.30932617,3.5
6731.5,48.31542969,3.5
6732,48.31848145,3.5
6732.5,48.31542969,3.5
6733,48.38256836,3.5
6733.5,48.4161377,3.5
6734,48.41308594,3.5
6734.5,48.41003418,3.5
6735,48.41003418,3.5
6735.5,48.40393066,3.5
6736,48.40393066,3.5
6736.5,48.41003418,3.5
6737,48.41003418,3.5
6737.5,48.40393066,3.5
6738,48.40393066,3.5
6738.5,48.40393066,3.5
6739,48.41308594,3.5
6739.5,48.4161377,3.5
6740,48.41918945,3.5
6740.5,48.41918945,3.5
6741,48.41918945,3.5
6741.5,48.41918945,3.5
6742,48.4161377,3.5
6742.5,48.41308594,3.5
6743,48.41308594,3.5
6743.5,48.41003418,3.5
6744,48.40393066,3.5
6744.5,48.40393066,3.5
6745,48.40393066,3.5
6745.5,48.41918945,3.5
6746,48.4161377,3.5
6746.5,48.4161377,3.5
6747,48.41003418,3.5
6747.5,48.41003418,3.5
6748,48.40393066,3.5
6748.5,48.40393066,3.5
6749,48.41003418,3.5
6749.5,48.41308594,3.5
6750,48.41918945,3.5
6750.5,48.41003418,3.5
6751,48.41308594,3.5
6751.5,48.41918945,3.5
6752,48.41918945,3.5
6752.5,48.41918945,3.5
6753,48.42834473,3.5
6753.5,48.50463867,3.5
6754,48.52294922,3.5
6754.5,48.52294922,3.5
6755,48.5168457,3.5
6755.5,48.41308594,3.5
6756,48.41003418,3.5
6756.5,48.40393066,3.5
6757,48.40087891,3.5
6757.5,48.31848145,3.5
6758,48.30932617,3.5
6758.5,48.31848145,3.5
6759,48.39477539,3.5
6759.5,48.41918945,3.5
6760,48.41918945,3.5
6760.5,48.4161377,3.5
6761,48.41308594,3.5
6761.5,48.50158691,3.5
6762,48.50769043,3.5
6762.5,48.51074219,3.5
6763,48.44055176,3.5
6763.5,48.40393066,3.5
6764,48.40393066,3.5
6764.5,48.41003418,3.5
6765,48.41308594,3.5
6765.5,48.51074219,3.5
6766,48.51379395,3.5
6766.5,48.5168457,3.5
6767,48.52294922,3.5
6767.5,48.52294922,3.5
6768,48.51379395,3.5
6768.5,48.50769043,3.5
6769,48.50769043,3.5
6769.5,48.51379395,3.5
6770,48.5168457,3.5
6770.5,48.52294922,3.5
6771,48.52294922,3.5
6771.5,48.47106934,3.5
6772,48.42224121,3.5
6772.5,48.41918945,3.5
6773,48.41003418,3.5
6773.5,48.41308594,3.5
6774,48.4161377,3.5
6774.5,48.41308594,3.5
6775,48.41918945,3.5
6775.5,48.4161377,3.5
6776,48.41003418,3.5
6776.5,48.40393066,3.5
6777,48.40393066,3.5
6777.5,48.32458496,3.5
6778,48.31848145,3.5
6778.5,48.3215332,3.5
6779,48.30932617,3.5
6779.5,48.50769043,3.5
6780,48.5168457,3.5
6780.5,48.52294922,3.5
6781,48.52294922,3.5
6781.5,48.4375,3.5
6782,48.4161377,3.5
6782.5,48.41003418,3.5
6783,48.38256836,3.5
6783.5,48.31542969,3.5
6784,48.30932617,3.5
6784.5,48.30932617,3.5
6785,48.31542969,3.5
6785.5,48.30932617,3.5
6786,48.30932617,3.5
6786.5,48.31542969,3.5
6787,48.31848145,3.5
6787.5,48.3215332,3.5
6788,48.32458496,3.5
6788.5,48.31542969,3.5
6789,48.31848145,3.5
6789.5,48.4161377,3.5
6790,48.41918945,3.5
6790.5,48.41918945,3.5
6791,48.41918945,3.5
6791.5,48.4161377,3.5
6792,48.4161377,3.5
6792.5,48.41918945,3.5
6793,48.4161377,3.5
6793.5,48.41918945,3.5
6794,48.41918945,3.5
6794.5,48.42224121,3.5
6795,48.41918945,3.5
6795.5,48.4161377,3.5
6796,48.41003418,3.5
6796.5,48.41003418,3.5
6797,48.4161377,3.5
6797.5,48.41003418,3.5
6798,48.41003418,3.5
6798.5,48.40393066,3.5
6799,48.40393066,3.5
6799.5,48.40393066,3.5
6800,48.41003418,3.5
6800.5,48.41308594,3.5
6801,48.41308594,3.5
6801.5,48.4161377,3.5
6802,48.4161377,3.5
6802.5,48.41308594,3.5
6803,48.40393066,3.5
6803.5,48.41003418,3.5
6804,48.41308594,3.5
6804.5,48.4161377,3.5
6805,48.41918945,3.5
6805.5,48.41918945,3.5
6806,48.41918945,3.5
6806.5,48.4161377,3.5
6807,48.41918945,3.5
6807.5,48.4161377,3.5
6808,48.4161377,3.5
6808.5,48.41308594,3.5
6809,48.40393066,3.5
6809.5,48.40393066,3.5
6810,48.40393066,3.5
6810.5,48.41003418,3.5
6811,48.41308594,3.5
6811.5,48.41918945,3.5
6812,48.41918945,3.5
6812.5,48.41918945,3.5
6813,48.41918945,3.5
6813.5,48.4161377,3.5
6814,48.41918945,3.5
6814.5,48.41003418,3.5
6815,48.41308594,3.5
6815.5,48.4161377,3.5
6816,48.40393066,3.5
6816.5,48.41308594,3.5
6817,48.4161377,3.5
6817.5,48.4161377,3.5
6818,48.41918945,3.5
6818.5,48.41308594,3.5
6819,48.41918945,3.5
6819.5,48.41918945,3.5
6820,48.41918945,3.5
6820.5,48.4161377,3.5
6821,48.41918945,3.5
6821.5,48.4161377,3.5
6822,48.41308594,3.5
6822.5,48.41003418,3.5
6823,48.41308594,3.5
6823.5,48.41003418,3.5
6824,48.41308594,3.5
6824.5,48.4161377,3.5
6825,48.41918945,3.5
6825.5,48.41918945,3.5
6826,48.41918945,3.5
6826.5,48.41918945,3.5
6827,48.41918945,3.5
6827.5,48.41918945,3.5
6828,48.4161377,3.5
6828.5,48.41003418,3.5
6829,48.4161377,3.5
6829.5,48.4161377,3.5
6830,48.41003418,3.5
6830.5,48.40393066,3.5
6831,48.4161377,3.5
6831.5,48.41308594,3.5
6832,48.41003418,3.5
6832.5,48.40393066,3.5
6833,48.41003418,3.5
6833.5,48.41003418,3.5
6834,48.40393066,3.5
6834.5,48.40393066,3.5
6835,48.40393066,3.5
6835.5,48.41308594,3.5
6836,48.4161377,3.5
6836.5,48.41918945,3.5
6837,48.41918945,3.5
6837.5,48.4161377,3.5
6838,48.41918945,3.5
6838.5,48.41918945,3.5
6839,48.41918945,3.5
6839.5,48.4161377,3.5
6840,48.41308594,3.5
6840.5,48.41308594,3.5
6841,48.41308594,3.5
6841.5,48.32458496,3.5
6842,48.30932617,3.5
6842.5,48.30932617,3.5
6843,48.30932617,3.5
6843.5,48.41308594,3.5
6844,48.41918945,3.5
6844.5,48.41918945,3.5
6845,48.4161377,3.5
6845.5,48.4161377,3.5
6846,48.41918945,3.5
6846.5,48.41918945,3.5
6847,48.4161377,3.5
6847.5,48.41308594,3.5
6848,48.41003418,3.5
6848.5,48.41308594,3.5
6849,48.41003418,3.5
6849.5,48.33374023,3.5
6850,48.3215332,3.5
6850.5,48.30932617,3.5
6851,48.33679199,3.5
6851.5,48.40087891,3.5
6852,48.40393066,3.5
6852.5,48.41308594,3.5
6853,48.4161377,3.5
6853.5,48.32458496,3.5
6854,48.32458496,3.5
6854.5,48.32458496,3.5
6855,48.32458496,3.5
6855.5,48.32458496,3.5
6856,48.3215332,3.5
6856.5,48.31848145,3.5
6857,48.30932617,3.5
6857.5,48.30932617,3.5
6858,48.30932617,3.5
6858.5,48.31542969,3.5
6859,48.31848145,3.5
6859.5,48.3215332,3.5
6860,48.32458496,3.5
6860.5,48.3215332,3.5
6861,48.38562012,3.5
6861.5,48.4161377,3.5
6862,48.4161377,3.5
6862.5,48.41003418,3.5
6863,48.41003418,3.5
6863.5,48.30932617,3.5
6864,48.30932617,3.5
6864.5,48.31542969,3.5
6865,48.30932617,3.5
6865.5,48.32458496,3.5
6866,48.32458496,3.5
6866.5,48.32458496,3.5
6867,48.32458496,3.5
6867.5,48.41003418,3.5
6868,48.41308594,3.5
6868.5,48.41003418,3.5
6869,48.40393066,3.5
6869.5,48.45581055,3.5
6870,48.50769043,3.5
6870.5,48.50769043,3.5
6871,48.50769043,3.5
6871.5,48.33984375,3.5
6872,48.32458496,3.5
6872.5,48.31848145,3.5
6873,48.31542969,3.5
6873.5,48.31848145,3.5
6874,48.32458496,3.5
6874.5,48.32458496,3.5
6875,48.32458496,3.5
6875.5,48.3215332,3.5
6876,48.32763672,3.5
6876.5,48.32458496,3.5
6877,48.32458496,3.5
6877.5,48.32458496,3.5
6878,48.31848145,3.5
6878.5,48.31848145,3.5
6879,48.30932617,3.5
6879.5,48.30932617,3.5
6880,48.30932617,3.5
6880.5,48.31542969,3.5
6881,48.34289551,3.5
6881.5,48.40087891,3.5
6882,48.40393066,3.5
6882.5,48.40393066,3.5
6883,48.41003418,3.5
6883.5,48.57177734,3.5
6884,48.62365723,3.5
6884.5,48.62365723,3.5
6885,48.57177734,3.5
6885.5,48.4161377,3.5
6886,48.40393066,3.5
6886.5,48.40393066,3.5
6887,48.41003418,3.5
6887.5,48.4161377,3.5
6888,48.41918945,3.5
6888.5,48.41918945,3.5
6889,48.41003418,3.5
6889.5,48.32763672,3.5
6890,48.31848145,3.5
6890.5,48.3215332,3.5
6891,48.38562012,3.5
6891.5,48.40393066,3.5
6892,48.4161377,3.5
6892.5,48.41308594,3.5
6893,48.41003418,3.5
6893.5,48.40393066,3.5
6894,48.41003418,3.5
6894.5,48.40393066,3.5
6895,48.41308594,3.5
6895.5,48.41003418,3.5
6896,48.40393066,3.5
6896.5,48.4161377,3.5
6897,48.4161377,3.5
6897.5,48.50769043,3.5
6898,48.50769043,3.5
6898.5,48.50769043,3.5
6899,48.58703613,3.5
6899.5,48.58703613,3.5
6900,48.62365723,3.5
6900.5,48.62365723,3.5
6901,48.62060547,3.5
6901.5,48.52294922,3.5
6902,48.51074219,3.5
6902.5,48.50769043,3.5
6903,48.51074219,3.5
6903.5,48.57177734,3.5
6904,48.60534668,3.5
6904.5,48.60839844,3.5
6905,48.61755371,3.5
6905.5,48.62365723,3.5
6906,48.61755371,3.5
6906.5,48.62060547,3.5
6907,48.62365723,3.5
6907.5,48.56567383,3.5
6908,48.5168457,3.5
6908.5,48.51379395,3.5
6909,48.51379395,3.5
6909.5,48.51074219,3.5
6910,48.51074219,3.5
6910.5,48.51074219,3.5
6911,48.51379395,3.5
6911.5,48.52294922,3.5
6912,48.52294922,3.5
6912.5,48.52294922,3.5
6913,48.52294922,3.5
6913.5,48.43444824,3.5
6914,48.41308594,3.5
6914.5,48.40393066,3.5
6915,48.43444824,3.5
6915.5,48.50769043,3.5
6916,48.50769043,3.5
6916.5,48.50769043,3.5
6917,48.50769043,3.5
6917.5,48.42834473,3.5
6918,48.4161377,3.5
6918.5,48.41918945,3.5
6919,48.43444824,3.5
6919.5,48.51074219,3.5
6920,48.5168457,3.5
6920.5,48.52294922,3.5
6921,48.52294922,3.5
6921.5,48.41918945,3.5
6922,48.41918945,3.5
6922.5,48.42224121,3.5
6923,48.41918945,3.5
6923.5,48.4161377,3.5
6924,48.41308594,3.5
6924.5,48.41003418,3.5
6925,48.40393066,3.5
6925.5,48.40393066,3.5
6926,48.40393066,3.5
6926.5,48.41003418,3.5
6927,48.40393066,3.5
6927.5,48.40393066,3.5
6928,48.41308594,3.5
6928.5,48.4161377,3.5
6929,48.41308594,3.5
6929.5,48.4161377,3.5
6930,48.41003418,3.5
6930.5,48.41308594,3.5
6931,48.4161377,3.5
6931.5,48.41918945,3.5
6932,48.41918945,3.5
6932.5,48.41918945,3.5
6933,48.4161377,3.5
6933.5,48.47412109,3.5
6934,48.51074219,3.5
6934.5,48.50769043,3.5
6935,48.50769043,3.5
6935.5,48.51074219,3.5
6936,48.51074219,3.5
6936.5,48.50769043,3.5
6937,48.51074219,3.5
6937.5,48.56567383,3.5
6938,48.62365723,3.5
6938.5,48.61450195,3.5
6939,48.62060547,3.5
6939.5,48.44665527,3.5
6940,48.42224121,3.5
6940.5,48.42224121,3.5
6941,48.41918945,3.5
6941.5,48.51074219,3.5
6942,48.62060547,3.5
6942.5,48.62365723,3.5
6943,48.62670898,3.5
6943.5,48.62365723,3.5
6944,48.62365723,3.5
6944.5,48.62060547,3.5
6945,48.57177734,3.5
6945.5,48.51379395,3.5
6946,48.5168457,3.5
6946.5,48.52600098,3.5
6947,48.52294922,3.5
6947.5,48.60534668,3.5
6948,48.61755371,3.5
6948.5,48.60839844,3.5
6949,48.60839844,3.5
6949.5,48.60839844,3.5
6950,48.61450195,3.5
6950.5,48.61755371,3.5
6951,48.62060547,3.5
6951.5,48.60839844,3.5
6952,48.61450195,3.5
6952.5,48.61755371,3.5
6953,48.62060547,3.5
6953.5,48.62670898,3.5
6954,48.62670898,3.5
6954.5,48.62365723,3.5
6955,48.62060547,3.5
6955.5,48.61450195,3.5
6956,48.61755371,3.5
6956.5,48.61450195,3.5
6957,48.60839844,3.5
6957.5,48.60839844,3.5
6958,48.61450195,3.5
6958.5,48.60839844,3.5
6959,48.60839844,3.5
6959.5,48.60839844,3.5
6960,48.61755371,3.5
6960.5,48.60839844,3.5
6961,48.62060547,3.5
6961.5,48.62060547,3.5
6962,48.61450195,3.5
6962.5,48.61755371,3.5
6963,48.67858887,3.5
6963.5,48.70300293,3.5
6964,48.70910645,3.5
6964.5,48.70910645,3.5
6965,48.71520996,3.5
6965.5,48.71520996,3.5
6966,48.62060547,3.5
6966.5,48.61755371,3.5
6967,48.61450195,3.5
6967.5,48.67248535,3.5
6968,48.69995117,3.5
6968.5,48.70300293,3.5
6969,48.70910645,3.5
6969.5,48.7121582,3.5
6970,48.70910645,3.5
6970.5,48.7121582,3.5
6971,48.70910645,3.5
6971.5,48.71826172,3.5
6972,48.7121582,3.5
6972.5,48.70910645,3.5
6973,48.70910645,3.5
6973.5,48.70910645,3.5
6974,48.70910645,3.5
6974.5,48.7121582,3.5
6975,48.7121582,3.5
6975.5,48.71826172,3.5
6976,48.70910645,3.5
6976.5,48.7121582,3.5
6977,48.71520996,3.5
6977.5,48.63586426,3.5
6978,48.62670898,3.5
6978.5,48.62365723,3.5
6979,48.62365723,3.5
6979.5,48.71826172,3.5
6980,48.71520996,3.5
6980.5,48.71826172,3.5
6981,48.70910645,3.5
6981.5,48.7121582,3.5
6982,48.71520996,3.5
6982.5,48.70910645,3.5
6983,48.76403809,3.5
6983.5,48.80371094,3.5
6984,48.80981445,3.5
6984.5,48.80981445,3.5
6985,48.81286621,3.5
6985.5,48.73046875,3.5
6986,48.72131348,3.5
6986.5,48.71826172,3.5
6987,48.71826172,3.5
6987.5,48.71520996,3.5
6988,48.7121582,3.5
6988.5,48.72131348,3.5
6989,48.71826172,3.5
6989.5,48.7121582,3.5
6990,48.70910645,3.5
6990.5,48.70910645,3.5
6991,48.70910645,3.5
6991.5,48.70300293,3.5
6992,48.7121582,3.5
6992.5,48.72131348,3.5
6993,48.80065918,3.5
6993.5,48.81286621,3.5
6994,48.80981445,3.5
6994.5,48.80981445,3.5
6995,48.81896973,3.5
6995.5,48.81286621,3.5
6996,48.80981445,3.5
6996.5,48.81896973,3.5
6997,48.81896973,3.5
6997.5,48.80981445,3.5
6998,48.80981445,3.5
6998.5,48.80981445,3.5
6999,48.78234863,3.5
6999.5,48.62365723,3.5
7000,48.62365723,3.5
7000.5,48.62365723,3.5
7001,48.62365723,3.5
7001.5,48.69384766,3.5
7002,48.71826172,3.5
7002.5,48.72131348,3.5
7003,48.71520996,3.5
7003.5,48.7121582,3.5
7004,48.70300293,3.5
7004.5,48.71826172,3.5
7005,48.71520996,3.5
7005.5,48.70910645,3.5
7006,48.70910645,3.5
7006.5,48.70910645,3.5
7007,48.7121582,3.5
7007.5,48.71520996,3.5
7008,48.72131348,3.5
7008.5,48.7121582,3.5
7009,48.7121582,3.5
7009.5,48.71826172,3.5
7010,48.72131348,3.5
7010.5,48.71826172,3.5
7011,48.71826172,3.5
7011.5,48.71520996,3.5
7012,48.7121582,3.5
7012.5,48.71520996,3.5
7013,48.70910645,3.5
7013.5,48.71520996,3.5
7014,48.71520996,3.5
7014.5,48.7121582,3.5
7015,48.70910645,3.5
7015.5,48.70910645,3.5
7016,48.70910645,3.5
7016.5,48.71520996,3.5
7017,48.71826172,3.5
7017.5,48.72131348,3.5
7018,48.72131348,3.5
7018.5,48.72131348,3.5
7019,48.70910645,3.5
7019.5,48.7121582,3.5
7020,48.71826172,3.5
7020.5,48.71826172,3.5
7021,48.68164063,3.5
7021.5,48.62670898,3.5
7022,48.62060547,3.5
7022.5,48.61755371,3.5
7023,48.61450195,3.5
7023.5,48.8067627,3.5
7024,48.82202148,3.5
7024.5,48.81896973,3.5
7025,48.81286621,3.5
7025.5,48.80981445,3.5
7026,48.80981445,3.5
7026.5,48.80981445,3.5
7027,48.8067627,3.5
7027.5,48.80981445,3.5
7028,48.8067627,3.5
7028.5,48.80981445,3.5
7029,48.80981445,3.5
7029.5,48.81286621,3.5
7030,48.82202148,3.5
7030.5,48.82202148,3.5
7031,48.82507324,3.5
